Rank,Realization,Year,Week,RaleighTargetStorageFraction,DurhamTargetStorageFraction,TTR,TTD,TTO,RRR,BBD,Rstor,Dstor
0,2,16,9,0.62,0.2,16.9395,62.2664,9.44013,0,0,1,1
0,2,16,10,0.64,0.2,14.3729,61.5799,9.38955,0,0,1,1
0,2,16,11,0.64,0.22,14.3434,66.6468,9.22554,0,0,1,1
0,2,16,12,0.7,0.26,12.4608,63.5033,9.91902,0,0,1,1
0,2,16,13,0.7,0.32,14.8845,63.7505,9.52515,0,0,1,1
0,2,16,14,0.7,0.42,13.7845,64.2228,10.6661,0,0,1,1
0,2,16,15,0.7,0.56,13.9806,63.2476,10.2293,0,0,1,1
0,2,16,16,0.74,0.6,15.0049,66.8205,9.62034,0,0,1,1
0,2,16,17,0.78,0.66,15.8109,69.0578,11.0094,0,0,1,1
0,2,16,18,0.78,0.64,15.1356,60.1967,11.6465,0,0,1,1
0,2,16,19,0.78,0.64,16.045,62.8767,10.2313,0,0,1,1
0,2,16,20,0.78,0.64,15.7217,64.4213,9.96422,0,0,1,1
0,2,16,21,0.78,0.62,16.2332,69.3,10.0518,0,0,0.999847,1
0,2,16,22,0.76,0.64,16.9842,69.3,11.6048,0,0,0.987801,1
0,2,16,23,0.76,0.64,18.48,69.3,13.2461,0,0,0.98291,1
0,2,16,24,0.74,0.72,18.48,69.3,10.9307,0,0,0.975953,1
0,2,16,25,0.72,0.76,18.48,69.3,11.8943,0,0,0.956711,1
0,2,16,26,0.68,0.76,18.48,69.3,11.6537,0,0,0.938258,0.98462
0,2,16,27,0.66,0.76,18.48,64.14,11.403,0,0,0.94399,1
0,2,16,28,0.62,0.74,18.48,69.3,12.5383,0,0,0.966805,1
0,2,16,29,0.6,0.72,18.48,69.3,12.6624,0,0,0.954287,1
0,2,16,30,0.6,0.7,18.48,69.3,13.8437,0,0,0.931928,0.987084
0,2,16,31,0.58,0.68,18.48,69.3,11.6121,0,0,0.921204,1
0,2,16,32,0.54,0.64,18.48,69.3,12.7292,0,0,0.951354,1
0,2,16,33,0.52,0.62,18.48,69.3,12.9061,0,0,0.975414,1
0,2,16,34,0.52,0.6,18.48,69.3,12.5129,0,0,1,1
0,2,16,35,0.5,0.58,16.3758,66.1348,12.98,0,0,1,1
0,2,16,36,0.5,0.56,18.48,69.3,11.1718,0,0,1,0.994738
0,2,16,37,0.48,0.52,18.48,67.7503,11.6306,0,0,1,1
0,2,16,38,0.46,0.48,12.9684,69.3,14.3278,0,0,1,1
0,2,16,39,0.46,0.46,18.0452,64.2905,12.7084,0,0,0.998539,1
0,2,16,40,0.48,0.48,17.0393,69.3,12.2526,0,0,1,1
0,2,16,41,0.46,0.44,16.7149,69.3,12.9798,0,0,1,1
0,2,16,42,0.48,0.42,16.031,65.0184,12.2313,0,0,1,1
0,2,16,43,0.48,0.42,15.7835,64.2034,10.6733,0,0,1,1
0,2,16,44,0.5,0.38,15.6653,67.7929,11.2217,0,0,1,1
0,2,16,45,0.48,0.36,17.3897,60.6791,10.1113,0,0,0.998687,1
0,2,16,46,0.48,0.34,16.6714,62.1905,11.4973,0,0,0.998843,1
0,2,16,47,0.48,0.32,16.7119,60.8936,9.80319,0,0,1,1
0,2,16,48,0.48,0.3,13.6951,57.3997,9.55391,0,0,1,1
0,2,16,49,0.48,0.28,12.9779,61.7249,10.2231,0,0,1,1
0,2,16,50,0.48,0.26,14.2368,64.1807,8.09249,0,0,1,1
0,2,16,51,0.48,0.24,14.1966,56.287,8.30717,0,0,1,1
0,2,16,52,0.48,0.22,18.3635,69.6216,12.4156,0,0,1,1
0,2,17,1,0.52,0.22,14.2317,62.9024,9.26848,0,0,1,1
0,2,17,2,0.56,0.22,14.0338,63.4183,8.85304,0,0,1,1
0,2,17,3,0.58,0.22,15.5619,67.3615,10.0668,0,0,1,1
0,2,17,4,0.58,0.2,15.889,55.2848,9.46889,0,0,1,1
0,2,17,5,0.6,0.2,13.6217,65.1935,10.2366,0,0,1,1
0,2,17,6,0.6,0.2,14.8485,58.6193,8.59299,0,0,1,1
0,2,17,7,0.6,0.2,14.7696,64.9585,10.1594,0,0,1,1
0,2,17,8,0.62,0.2,14.5663,57.2501,10.1504,0,0,1,1
0,2,17,9,0.62,0.2,16.2034,61.5686,10.3497,0,0,1,1
0,2,17,10,0.64,0.2,13.6331,63.5728,9.88547,0,0,1,1
0,2,17,11,0.64,0.22,13.7863,64.4619,9.42296,0,0,1,1
0,2,17,12,0.7,0.28,16.1875,65.5681,9.42367,0,0,1,1
0,2,17,13,0.7,0.34,13.2802,64.0339,9.1413,0,0,1,1
0,2,17,14,0.7,0.42,14.6663,64.1478,10.8487,0,0,1,1
0,2,17,15,0.7,0.56,15.9693,64.3621,8.30418,0,0,1,1
0,2,17,16,0.76,0.6,14.2031,69.3,11.8325,0,0,1,1
0,2,17,17,0.8,0.66,14.6797,69.3,9.94526,0,0,1,1
0,2,17,18,0.8,0.66,14.7767,63.7967,10.2882,0,0,1,1
0,2,17,19,0.8,0.64,14.5454,52.2993,12.8406,0,0,1,1
0,2,17,20,0.8,0.66,16.6414,69.3,9.79995,0,0,1,1
0,2,17,21,0.78,0.64,13.954,69.3,12.9501,0,0,0.99811,1
0,2,17,22,0.76,0.64,17.5224,69.3,10.9959,0,0,0.994935,1
0,2,17,23,0.76,0.66,18.48,69.3,12.3016,0,0,0.995822,1
0,2,17,24,0.76,0.74,18.48,69.3,11.8665,0,0,0.997201,1
0,2,17,25,0.72,0.76,18.48,69.3,12.4119,0,0,0.99916,1
0,2,17,26,0.7,0.76,18.48,69.3,12.0806,0,0,0.975275,0.998815
0,2,17,27,0.68,0.76,18.48,69.3,12.2297,0,0,0.953042,0.982009
0,2,17,28,0.64,0.76,17.7551,69.3,12.5617,0,0,0.924554,0.96142
0,2,17,29,0.6,0.74,18.48,69.3,13.8535,0,0,0.894732,0.954322
0,2,17,30,0.6,0.7,18.48,69.3,12.5255,0,0,0.868306,0.929184
0,2,17,31,0.58,0.68,18.48,69.3,12.9128,0,0,0.86692,0.909469
0,2,17,32,0.54,0.64,18.48,69.3,12.6004,0,0,0.841347,0.886714
0,2,17,33,0.54,0.64,18.48,69.3,12.3409,0,0,0.848867,0.886467
0,2,17,34,0.54,0.62,18.48,69.3,14.6634,0,0,0.827937,0.877554
0,2,17,35,0.52,0.58,18.48,69.3,15.491,0,0,0.805325,0.852986
0,2,17,36,0.5,0.56,18.48,69.3,12.7689,0,0,0.771603,0.829025
0,2,17,37,0.5,0.52,18.48,69.3,14.0581,0,0,0.740269,0.79478
0,2,17,38,0.46,0.5,18.48,69.3,12.5906,0,0,0.726887,0.777774
0,2,17,39,0.48,0.48,18.48,69.3,15.2823,0,0,0.696201,0.757715
0,2,17,40,0.48,0.48,18.48,69.3,12.3585,0,0,0.683635,0.74027
0,2,17,41,0.48,0.46,18.48,69.3,13.1007,0,0,0.665034,0.718435
0,2,17,42,0.48,0.42,18.48,69.3,15.1724,0,0,0.655196,0.721811
0,2,17,43,0.5,0.42,18.48,69.3,12.505,0,0,0.637954,0.737813
0,2,17,44,0.5,0.4,18.48,69.3,13.054,0,0,0.637926,0.735407
0,2,17,45,0.5,0.36,18.48,69.3,14.0352,0,0,0.615562,0.710619
0,2,17,46,0.5,0.34,17.5533,69.3,14.0683,0,0,0.61302,0.690435
0,2,17,47,0.5,0.32,18.48,69.3,12.5637,0,0,0.599789,0.669925
0,2,17,48,0.5,0.3,18.48,69.3,12.6896,0,0,0.599817,0.71412
0,2,17,49,0.5,0.28,18.48,69.3,11.1772,0,0,0.618559,0.789162
0,2,17,50,0.5,0.26,18.48,61.3159,10.8603,0,0,0.701037,0.861636
0,2,17,51,0.5,0.24,18.48,64.8877,10.3016,0,0,0.712238,0.875099
0,2,17,52,0.5,0.22,21.12,79.2,11.0441,0,0,0.832841,1
0,2,18,1,0.54,0.22,17.5634,56.893,8.58502,0,0,0.945789,1
0,2,18,2,0.58,0.22,16.0515,61.8951,10.7133,0,0,0.95438,1
0,2,18,3,0.58,0.22,15.9705,59.8971,9.50801,0,0,0.970762,1
0,2,18,4,0.6,0.2,18.3553,65.0736,10.4448,0,0,0.984546,1
0,2,18,5,0.62,0.2,16.6818,66.4664,10.5808,0,0,0.989847,1
0,2,18,6,0.62,0.2,16.0348,63.3512,9.95813,0,0,0.993382,1
0,2,18,7,0.62,0.2,15.4675,67.8302,9.8159,0,0,1,1
0,2,18,8,0.64,0.2,16.0284,63.2782,10.0804,0,0,1,1
0,2,18,9,0.64,0.2,16.2998,61.859,10.3638,0,0,1,1
0,2,18,10,0.66,0.22,15.2802,65.1164,8.7379,0,0,1,1
0,2,18,11,0.66,0.22,16.3554,64.2549,9.14887,0,0,1,1
0,2,18,12,0.72,0.2,15.7649,62.0638,9.36241,0,0,1,1
0,2,18,13,0.72,0.34,14.7947,58.0282,10.0845,0,0,1,1
0,2,18,14,0.72,0.44,16.0813,69.3,10.207,0,0,1,1
0,2,18,15,0.72,0.58,15.1399,65.0228,9.99614,0,0,1,1
0,2,18,16,0.76,0.62,15.172,68.0602,11.7437,0,0,1,1
0,2,18,17,0.8,0.68,16.5455,67.5971,11.1667,0,0,1,1
0,2,18,18,0.8,0.66,16.8892,67.5741,10.1867,0,0,1,1
0,2,18,19,0.8,0.66,18.1862,69.3,10.6483,0,0,0.994364,1
0,2,18,20,0.8,0.66,16.8721,66.3952,12.2191,0,0,0.980013,0.997214
0,2,18,21,0.8,0.64,18.48,69.3,13.6594,0,0,0.983315,0.981616
0,2,18,22,0.78,0.66,13.6695,69.3,9.06526,0,0,0.97257,0.989859
0,2,18,23,0.78,0.68,18.48,58.9789,11.4845,0,0,0.96472,1
0,2,18,24,0.76,0.74,18.48,69.3,10.8375,0,0,0.991711,1
0,2,18,25,0.74,0.78,18.48,69.3,12.4495,0,0,0.998035,1
0,2,18,26,0.7,0.78,18.48,69.3,12.3378,0,0,0.999632,1
0,2,18,27,0.68,0.78,18.48,69.3,13.104,0,0,1,1
0,2,18,28,0.64,0.76,18.48,69.3,12.3614,0,0,0.985311,0.977768
0,2,18,29,0.62,0.74,18.48,69.3,13.2727,0,0,0.980192,0.947547
0,2,18,30,0.6,0.72,18.48,69.3,14.0009,0,0,0.959211,0.944565
0,2,18,31,0.58,0.68,18.48,69.3,13.8446,0,0,0.938661,0.924514
0,2,18,32,0.56,0.66,18.48,69.3,14.063,0,0,0.915,0.904092
0,2,18,33,0.54,0.64,18.48,69.3,12.068,0,0,0.888705,0.873952
0,2,18,34,0.54,0.62,18.48,69.3,13.6941,0,0,0.86956,0.835656
0,2,18,35,0.52,0.6,16.6252,69.3,16.2938,0,0,0.852517,0.812755
0,2,18,36,0.52,0.56,18.48,69.3,14.6544,0,0,0.873484,0.812031
0,2,18,37,0.5,0.54,18.48,69.3,13.7555,0,0,0.876445,0.795584
0,2,18,38,0.48,0.5,18.48,69.3,13.9356,0,0,0.897578,0.763297
0,2,18,39,0.48,0.48,18.48,69.3,13.5439,0,0,0.883507,0.73989
0,2,18,40,0.5,0.48,18.48,69.3,12.7924,0,0,0.870672,0.69656
0,2,18,41,0.48,0.46,18.48,69.3,15.5144,0,0,0.845658,0.669636
0,2,18,42,0.5,0.44,18.48,69.3,13.4183,0,0,0.82039,0.643526
0,2,18,43,0.5,0.42,18.48,69.3,13.9595,0,0,0.797277,0.615236
0,2,18,44,0.52,0.4,18.0293,69.3,13.4723,0,0,0.797526,0.595063
0,2,18,45,0.52,0.36,15.1991,69.3,11.1768,0,0,0.803007,0.580772
0,2,18,46,0.52,0.34,18.48,69.3,14.4144,0,0,0.798923,0.564537
0,2,18,47,0.5,0.32,14.553,69.3,11.7917,0,0,0.794235,0.535761
0,2,18,48,0.5,0.32,18.48,69.3,9.56612,0,0,0.798859,0.523601
0,2,18,49,0.5,0.28,17.8039,69.3,13.1204,0,0,0.811946,0.515647
0,2,18,50,0.5,0.26,18.3511,69.3,13.166,0,0,0.844349,0.511337
0,2,18,51,0.5,0.24,17.0995,69.3,11.3036,0,0,0.910812,0.541018
0,2,18,52,0.5,0.22,16.9633,79.2,13.2781,0,0,0.931386,0.580611
0,2,19,1,0.56,0.22,16.7809,69.3,10.7944,0,0,0.962109,0.725725
0,2,19,2,0.58,0.22,16.3201,69.3,10.3999,0,0,0.967718,0.967056
0,2,19,3,0.6,0.22,15.14,66.3615,11.2769,0,0,0.970768,1
0,2,19,4,0.6,0.2,11.8819,64.4171,10.7355,0,0,0.97273,1
0,2,19,5,0.62,0.2,17.1178,64.1313,10.9838,0,0,0.972654,1
0,2,19,6,0.64,0.2,13.8972,62.8671,10.5116,0,0,0.971651,1
0,2,19,7,0.64,0.2,17.4393,69.0944,10.1795,0,0,0.973324,1
0,2,19,8,0.64,0.2,15.1844,61.6729,9.24412,0,0,0.973083,1
0,2,19,9,0.66,0.2,17.7303,64.7706,10.3871,0,0,0.974859,1
0,2,19,10,0.66,0.22,16.4931,60.5596,9.70386,0,0,0.979536,1
0,2,19,11,0.66,0.22,16.7011,62.2999,9.83752,0,0,0.978648,1
0,2,19,12,0.72,0.2,16.6641,66.1878,10.0979,0,0,0.979383,1
0,2,19,13,0.74,0.2,16.1096,67.7797,10.1785,0,0,0.983928,1
0,2,19,14,0.74,0.24,14.6959,64.6911,9.94436,0,0,0.982874,1
0,2,19,15,0.74,0.3,17.0003,69.1231,10.2736,0,0,0.984746,1
0,2,19,16,0.78,0.44,16.0786,69.3,8.39705,0,0,0.983265,0.993383
0,2,19,17,0.82,0.68,17.2426,67.4962,10.7225,0,0,0.987543,1
0,2,19,18,0.82,0.68,16.8955,68.9291,10.8835,0,0,0.989261,0.99066
0,2,19,19,0.82,0.66,18.48,69.3,9.00774,0,0,0.989839,0.974737
0,2,19,20,0.82,0.66,17.1772,67.2843,11.7269,0,0,0.992117,1
0,2,19,21,0.82,0.66,18.48,69.3,13.0501,0,0,0.972282,0.979684
0,2,19,22,0.78,0.66,18.48,69.3,11.3642,0,0,1,1
0,2,19,23,0.78,0.68,18.48,69.3,11.1144,0,0,1,1
0,2,19,24,0.78,0.76,18.48,69.3,12.7599,0,0,0.986886,0.988345
0,2,19,25,0.74,0.8,18.48,69.3,10.9917,0,0,0.969059,0.955707
0,2,19,26,0.72,0.78,18.48,69.3,12.6109,0,0,0.998159,1
0,2,19,27,0.68,0.78,18.48,69.3,12.3043,0,0,0.995337,1
0,2,19,28,0.66,0.78,17.1915,69.3,13.0053,0,0,1,1
0,2,19,29,0.62,0.76,18.48,69.3,14.759,0,0,0.971482,0.971379
0,2,19,30,0.62,0.72,18.48,69.3,12.0919,0,0,1,1
0,2,19,31,0.6,0.7,18.48,69.3,11.5392,0,0,0.972532,0.994175
0,2,19,32,0.56,0.66,18.48,69.3,12.7991,0,0,0.969753,0.985524
0,2,19,33,0.54,0.64,18.48,64.6091,12.1288,0,0,0.948506,0.980506
0,2,19,34,0.54,0.62,18.48,69.3,13.121,0,0,0.933275,0.944587
0,2,19,35,0.52,0.6,17.4349,69.3,14.7176,0,0,0.928931,0.990141
0,2,19,36,0.52,0.58,15.7976,69.3,12.6741,0,0,0.916091,1
0,2,19,37,0.5,0.54,18.48,69.3,13.3288,0,0,0.907074,1
0,2,19,38,0.48,0.5,18.48,69.3,14.8381,0,0,0.893197,0.975561
0,2,19,39,0.5,0.48,14.5638,69.3,13.9199,0,0,0.875704,0.94825
0,2,19,40,0.5,0.5,18.48,69.3,13.5596,0,0,0.870925,0.954892
0,2,19,41,0.5,0.46,18.48,68.1552,12.5513,0,0,0.865361,1
0,2,19,42,0.5,0.44,18.48,68.19,11.2539,0,0,0.873979,1
0,2,19,43,0.52,0.42,18.48,68.0327,11.8131,0,0,0.944391,1
0,2,19,44,0.52,0.4,17.589,63.7049,10.8348,0,0,0.941385,1
0,2,19,45,0.52,0.38,17.4578,69.1247,12.288,0,0,0.997624,1
0,2,19,46,0.52,0.34,17.8881,69.3,11.1066,0,0,1,1
0,2,19,47,0.52,0.32,15.528,61.9068,12.1125,0,0,1,1
0,2,19,48,0.52,0.32,14.9374,59.7601,9.45927,0,0,1,1
0,2,19,49,0.52,0.28,16.1693,60.0542,10.4791,0,0,1,1
0,2,19,50,0.52,0.26,14.5564,65.8504,11.8654,0,0,1,0.986964
0,2,19,51,0.52,0.24,15.2151,61.4675,10.0578,0,0,1,0.993178
0,2,19,52,0.52,0.22,12.9544,79.2,12.1385,0,0,1,0.993522
0,2,20,1,0.56,0.22,15.7367,55.5724,9.69957,0,0,1,0.999386
0,2,20,2,0.6,0.22,16.4091,62.3758,9.9809,0,0,1,1
0,2,20,3,0.62,0.22,16.9876,64.7247,9.91137,0,0,1,1
0,2,20,4,0.62,0.2,13.614,61.9165,10.0205,0,0,1,1
0,2,20,5,0.64,0.2,16.0223,64.5887,10.1007,0,0,1,1
0,2,20,6,0.64,0.22,14.748,66.959,9.28852,0,0,1,1
0,2,20,7,0.64,0.2,15.0921,60.4086,10.1713,0,0,1,1
0,2,20,8,0.66,0.2,16.2904,64.5451,10.4387,0,0,1,1
0,2,20,9,0.66,0.2,17.5419,64.304,10.0898,0,0,1,1
0,2,20,10,0.68,0.22,13.9482,66.3125,9.4743,0,0,1,1
0,2,20,11,0.68,0.22,14.8673,69.2862,9.19118,0,0,1,1
0,2,20,12,0.74,0.2,15.4796,61.9205,10.759,0,0,1,1
0,2,20,13,0.74,0.22,15.8693,66.564,9.7318,0,0,1,1
0,2,20,14,0.74,0.24,14.9996,69.2018,10.4653,0,0,1,1
0,2,20,15,0.74,0.3,17.7391,64.6223,10.0289,0,0,1,1
0,2,20,16,0.8,0.46,16.3084,67.5995,9.87856,0,0,1,1
0,2,20,17,0.84,0.7,15.9191,63.1226,12.3555,0,0,1,1
0,2,20,18,0.84,0.68,16.3792,69.3,10.6889,0,0,1,1
0,2,20,19,0.82,0.66,18.48,69.3,10.9663,0,0,1,1
0,2,20,20,0.84,0.68,17.5674,69.3,11.3101,0,0,0.991865,0.99882
0,2,20,21,0.82,0.68,18.48,69.3,11.9886,0,0,0.991634,1
0,2,20,22,0.8,0.68,16.8977,69.3,14.1674,0,0,0.987518,1
0,2,20,23,0.8,0.7,18.48,69.3,12.5206,0,0,0.970249,0.988771
0,2,20,24,0.78,0.76,18.48,69.3,14.4664,0,0,0.999753,1
0,2,20,25,0.76,0.8,18.48,69.3,14.2807,0,0,0.985092,0.982918
0,2,20,26,0.72,0.8,18.48,69.3,13.5976,0,0,0.999778,0.964641
0,2,20,27,0.7,0.8,18.48,69.3,12.4713,0,0,0.980438,0.952721
0,2,20,28,0.66,0.78,18.48,69.3,14.3466,0,0,0.999935,1
0,2,20,29,0.64,0.76,18.48,69.3,13.4868,0,0,0.993679,1
0,2,20,30,0.62,0.72,18.48,69.3,13.0397,0,0,0.965765,0.996522
0,2,20,31,0.6,0.7,18.48,69.3,11.5526,0,0,0.960821,1
0,2,20,32,0.56,0.68,18.48,69.3,11.8122,0,0,0.970264,1
0,2,20,33,0.54,0.66,18.48,69.3,14.3634,0,0,0.956485,1
0,2,20,34,0.56,0.64,18.48,69.3,12.9689,0,0,0.943794,0.99079
0,2,20,35,0.54,0.6,17.1665,69.3,11.5079,0,0,0.960558,1
0,2,20,36,0.52,0.58,13.3828,63.6032,15.2456,0,0,0.970616,0.996739
0,2,20,37,0.52,0.54,18.48,69.3,13.1866,0,0,0.949818,0.991437
0,2,20,38,0.5,0.52,18.48,69.3,13.7502,0,0,0.956131,0.97497
0,2,20,39,0.5,0.5,18.48,69.3,13.8068,0,0,0.991865,1
0,2,20,40,0.52,0.5,18.48,69.3,13.4007,0,0,0.990665,1
0,2,20,41,0.5,0.46,18.48,68.3687,13.309,0,0,1,1
0,2,20,42,0.52,0.44,18.48,63.6956,12.8332,0,0,0.996589,1
0,2,20,43,0.52,0.42,17.0478,69.3,12.766,0,0,0.992946,1
0,2,20,44,0.54,0.4,15.5689,66.9033,11.2414,0,0,0.990821,1
0,2,20,45,0.54,0.38,15.4358,65.0753,12.094,0,0,0.992928,1
0,2,20,46,0.54,0.34,14.353,69.3,10.494,0,0,0.996552,1
0,2,20,47,0.54,0.34,16.466,68.7824,11.7439,0,0,1,1
0,2,20,48,0.52,0.32,17.8146,53.6497,10.4408,0,0,1,1
0,2,20,49,0.52,0.28,17.6034,62.9251,9.99624,0,0,1,1
0,2,20,50,0.52,0.26,17.7841,61.8268,8.82435,0,0,0.999568,1
0,2,20,51,0.52,0.24,15.432,66.4576,9.33159,0,0,1,1
0,2,20,52,0.52,0.22,20.1792,81.7655,13.3741,0,0,1,1
0,2,21,1,0.58,0.22,16.1552,60.9093,9.32613,0,0,1,1
0,2,21,2,0.62,0.22,15.8435,66.1394,9.81892,0,0,0.999485,1
0,2,21,3,0.62,0.22,13.6743,66.3176,10.8233,0,0,1,1
0,2,21,4,0.64,0.2,14.8388,61.926,10.3,0,0,1,1
0,2,21,5,0.66,0.2,16.554,63.7849,10.6416,0,0,0.999896,1
0,2,21,6,0.66,0.22,15.969,66.2306,10.0117,0,0,1,1
0,2,21,7,0.66,0.2,15.9262,69.3,10.6679,0,0,1,1
0,2,21,8,0.68,0.2,16.1633,66.1168,10.7406,0,0,1,1
0,2,21,9,0.68,0.2,15.3635,61.4615,10.0001,0,0,1,1
0,2,21,10,0.7,0.22,17.6264,69.3,9.66751,0,0,1,1
0,2,21,11,0.7,0.22,16.4349,69.3,8.65475,0,0,1,1
0,2,21,12,0.76,0.2,17.0957,68.7548,11.1171,0,0,1,1
0,2,21,13,0.76,0.22,16.817,66.8902,10.5719,0,0,1,1
0,2,21,14,0.76,0.26,16.5372,68.5478,11.404,0,0,0.998346,1
0,2,21,15,0.76,0.32,16.8085,65.1511,11.2481,0,0,0.997585,1
0,2,21,16,0.8,0.48,14.9297,69.3,12.0583,0,0,0.9985,1
0,2,21,17,0.84,0.7,18.48,69.3,11.2954,0,0,0.989606,1
0,2,21,18,0.84,0.7,18.1259,67.0415,10.4361,0,0,0.971995,1
0,2,21,19,0.84,0.68,16.0647,69.3,11.2169,0,0,0.954773,1
0,2,21,20,0.84,0.68,18.48,65.2857,13.4239,0,0,0.954125,1
0,2,21,21,0.84,0.68,15.0321,69.3,9.5949,0,0,0.962299,1
0,2,21,22,0.8,0.7,17.5743,69.3,11.8228,0,0,1,1
0,2,21,23,0.8,0.72,18.48,69.3,10.9402,0,0,0.997399,1
0,2,21,24,0.8,0.78,17.8044,69.3,13.554,0,0,1,1
0,2,21,25,0.76,0.82,18.48,69.3,13.6755,0,0,0.994179,0.990252
0,2,21,26,0.74,0.82,18.48,69.3,12.8697,0,0,0.969143,0.993442
0,2,21,27,0.7,0.8,18.1491,69.3,13.647,0,0,0.997892,0.98285
0,2,21,28,0.68,0.8,18.48,69.3,11.9515,0,0,1,1
0,2,21,29,0.64,0.78,18.48,69.3,13.6438,0,0,0.990372,0.965948
0,2,21,30,0.64,0.74,18.48,69.3,12.3749,0,0,0.961941,0.930484
0,2,21,31,0.62,0.72,18.48,69.3,15.1741,0,0,0.941598,0.898461
0,2,21,32,0.58,0.68,17.4506,69.3,10.8484,0,0,0.916826,0.868355
0,2,21,33,0.56,0.66,18.48,69.3,12.6682,0,0,0.902518,0.842491
0,2,21,34,0.56,0.64,18.48,69.3,14.0935,0,0,0.874265,0.805649
0,2,21,35,0.54,0.6,17.6427,69.3,13.2544,0,0,0.855492,0.76996
0,2,21,36,0.54,0.58,18.48,69.3,16.1127,0,0,0.859562,0.752277
0,2,21,37,0.52,0.54,18.48,69.3,14.5365,0,0,0.849956,0.725684
0,2,21,38,0.5,0.52,17.4913,69.3,14.5382,0,0,0.824907,0.695474
0,2,21,39,0.52,0.5,18.48,69.3,15.0894,0,0,0.82241,0.681194
0,2,21,40,0.52,0.5,18.48,69.3,13.0574,0,0,0.806662,0.651394
0,2,21,41,0.52,0.48,18.48,69.3,14.4022,0,0,0.788857,0.632556
0,2,21,42,0.52,0.44,18.48,69.3,14.9585,0,0,0.760644,0.602047
0,2,21,43,0.54,0.42,18.48,69.3,15.2035,0,0,0.75014,0.581847
0,2,21,44,0.54,0.4,18.48,69.3,14.6116,0,0,0.74226,0.558632
0,2,21,45,0.54,0.38,16.3852,69.3,13.3525,0,0,0.752378,0.545492
0,2,21,46,0.54,0.36,18.48,69.3,14.2896,0,0,0.74935,0.528657
0,2,21,47,0.54,0.34,18.48,69.3,12.784,0,0,0.748717,0.503936
0,2,21,48,0.54,0.32,18.48,69.3,12.4819,0,0,0.760519,0.49347
0,2,21,49,0.54,0.28,18.48,69.3,11.76,0,0,0.763199,0.477828
0,2,21,50,0.54,0.26,18.3003,69.3,10.3168,0,0,0.788162,0.482341
0,2,21,51,0.54,0.24,17.5551,69.3,11.3934,0,0,0.799614,0.47402
0,2,21,52,0.54,0.22,20.4454,79.2,12.7027,0,0,0.845199,0.538706
0,2,22,1,0.58,0.22,18.48,69.3,10.1746,0,0,0.973797,0.665681
0,2,22,2,0.62,0.24,17.4923,69.3,11.5429,0,0,1,0.719328
0,2,22,3,0.64,0.22,16.4425,69.3,10.3897,0,0,1,0.753499
0,2,22,4,0.64,0.22,16.6051,69.3,10.0986,0,0,1,0.806653
0,2,22,5,0.66,0.24,15.4928,69.3,9.28783,0,0,1,0.808519
0,2,22,6,0.68,0.24,16.7612,69.3,10.8196,0,0,1,0.849497
0,2,22,7,0.68,0.32,17.0894,69.3,10.6099,0,0,1,0.960811
0,2,22,8,0.68,0.34,18.2671,69.107,10.418,0,0,1,1
0,2,22,9,0.68,0.34,18.48,65.3287,10.8907,0,0,1,1
0,2,22,10,0.7,0.4,15.0791,65.1469,11.3755,0,0,0.996142,1
0,2,22,11,0.7,0.46,15.067,63.4003,9.35174,0,0,0.99471,1
0,2,22,12,0.76,0.5,16.0137,57.6875,11.065,0,0,0.99563,1
0,2,22,13,0.76,0.6,16.487,69.3,11.0552,0,0,1,1
0,2,22,14,0.76,0.66,15.9266,62.1483,10.6885,0,0,0.999147,1
0,2,22,15,0.76,0.7,16.3914,69.3,9.75702,0,0,0.999947,1
0,2,22,16,0.82,0.72,18.48,69.3,11.5305,0,0,0.997243,1
0,2,22,17,0.86,0.72,17.4693,69.3,10.4212,0,0,0.994678,1
0,2,22,18,0.86,0.7,18.1751,69.3,11.9565,0,0,0.975663,1
0,2,22,19,0.86,0.7,17.022,69.3,12.2251,0,0,0.971067,1
0,2,22,20,0.86,0.7,15.345,69.3,10.7677,0,0,0.965908,1
0,2,22,21,0.84,0.7,18.48,69.3,10.5031,0,0,0.937126,0.990893
0,2,22,22,0.82,0.72,18.48,69.3,13.107,0,0,0.965347,1
0,2,22,23,0.82,0.74,18.48,69.3,11.543,0,0,0.955127,0.977552
0,2,22,24,0.8,0.8,18.48,69.3,15.427,0,0,0.919744,0.995794
0,2,22,25,0.78,0.84,18.48,69.3,11.6409,0,0,0.895682,0.962802
0,2,22,26,0.74,0.82,18.48,69.3,13.3459,0,0,0.884692,0.982917
0,2,22,27,0.72,0.82,18.48,69.3,13.6279,0,0,0.865815,0.959383
0,2,22,28,0.68,0.8,18.48,69.3,11.4268,0,0,0.960233,1
0,2,22,29,0.66,0.78,18.48,69.3,14.3436,0,0,0.960978,1
0,2,22,30,0.64,0.74,18.48,69.3,12.952,0,0,0.967445,1
0,2,22,31,0.62,0.72,18.48,69.3,13.3056,0,0,0.963679,1
0,2,22,32,0.58,0.68,18.48,69.3,14.1416,0,0,0.936509,0.986629
0,2,22,33,0.56,0.66,18.48,69.3,11.5833,0,0,0.920659,1
0,2,22,34,0.56,0.64,18.48,69.3,13.4718,0,0,0.903347,1
0,2,22,35,0.54,0.62,18.48,69.3,13.2936,0,0,0.924226,1
0,2,22,36,0.54,0.6,18.48,69.3,15.4146,0,0,0.890121,0.990615
